Year|MainOustandingTaxLiab|SecondaryTaxLiab|ContestedTaxLiab|TotalTaxLiab|UncontestedTaxLiab|BudgetType|ID
2018|394994|28506|0|423500|423500|DateBudget|16984
2018|128667|24402|0|153069|153069|DateBudget|16985
2018|57533|5975|0|63508|63508|DateBudget|16986
2018|2704125|1456959|0|4161084|4161084|DateBudget|16987
2018|85852|19867|0|105719|105719|DateBudget|16988
2018|64439|4005|0|68444|68444|DateBudget|16989
2018|584052|152123|0|736175|736175|DateBudget|16990
2018|86598|9546|0|96144|96144|DateBudget|16991
2018|56239|1132|0|57371|57371|DateBudget|16992
2018|71311|13918|0|85229|85229|DateBudget|16993
2018|51751|3065|0|54816|54816|DateBudget|16994
2018|45162|6747|0|51909|51909|DateBudget|16995
2018|46859|5215|0|52074|52074|DateBudget|16996
2018|33810|3744|0|37554|37554|DateBudget|16997
2018|30650|2257|0|32907|32907|DateBudget|16998
2018|114122|27660|0|141782|141782|DateBudget|16999
2018|88155|11861|0|100016|100016|DateBudget|17000
2018|54499|744|0|55243|55243|DateBudget|17001
2018|61449|5090|0|66539|66539|DateBudget|17002
2018|49699|2436|0|52135|52135|DateBudget|17003
2018|328400|631|0|329031|329031|DateBudget|17004
2018|87674|5530|0|93204|93204|DateBudget|17005
2018|56072375|23118399|0|79190774|79190774|DateBudget|17006
2018|168030|19011|0|187041|187041|DateBudget|17007
2018|344664|21498|0|366162|366162|DateBudget|17008
2018|29267|0|0|29267|29267|DateBudget|17009
2018|72381|1911|0|74292|74292|DateBudget|17010
2018|155023|11297|0|166320|166320|DateBudget|17011
2018|364937|35965|0|400902|400902|DateBudget|17012
2018|118822|1587|0|120409|120409|DateBudget|17013
2018|94847|19014|0|113861|113861|DateBudget|17014
2018|1999573|525280|0|2524853|2524853|DateBudget|17015
2018|119711|69894|0|189605|189605|DateBudget|17016
2018|110167|19408|0|129575|129575|DateBudget|17017
2018|58047|5741|0|63788|63788|DateBudget|17018
2018|1020627|126230|0|1146857|1146857|DateBudget|17019
2018|20581|799|0|21380|21380|DateBudget|17020
2018|87840|2235|0|90075|90075|DateBudget|17021
2018|109415|608|0|110023|110023|DateBudget|17022
2018|234219|5602|0|239821|239821|DateBudget|17023
2018|11412|17374|0|28786|28786|DateBudget|17024
2018|126307|10218|0|136525|136525|DateBudget|17025
2018|98155|13018|0|111173|111173|DateBudget|17026
2018|32772|98674|0|131446|131446|DateBudget|17027
2018|56056|6039|0|62095|62095|DateBudget|17028
2018|45828|903|0|46731|46731|DateBudget|17029
2018|46513|1507|0|48020|48020|DateBudget|17030
2018|138840|14519|0|153359|153359|DateBudget|17031
2018|33690|3464|0|37154|37154|DateBudget|17032
2018|28246|1713|0|29959|29959|DateBudget|17033
2018|95486|0|0|95486|95486|DateBudget|17034
2018|69918|0|0|69918|69918|DateBudget|17035
2018|40291|11971|0|52262|52262|DateBudget|17036
2018|46774|41200|0|87974|87974|DateBudget|17037
2018|1497595|732213|0|2229808|2229808|DateBudget|17038
2018|143022|29922|0|172944|172944|DateBudget|17039
2018|231651|12880|0|244531|244531|DateBudget|17040
2018|68157|4446|0|72603|72603|DateBudget|17041
2018|28017|2182|0|30199|30199|DateBudget|17042
2018|81304|36971|0|118275|118275|DateBudget|17043
2018|90685|23529|0|114214|114214|DateBudget|17044
2018|30818|1732|0|32550|32550|DateBudget|17045
2018|145442|10453|0|155895|155895|DateBudget|17046
2018|98388|12339|0|110727|110727|DateBudget|17047
2018|39452|1279|0|40731|40731|DateBudget|17048
2018|235982|273149|0|509131|509131|DateBudget|17049
2018|77791|28339|0|106130|106130|DateBudget|17050
2018|36942|1284|0|38226|38226|DateBudget|17051
2018|221764|5684|0|227448|227448|DateBudget|17052
2018|1017516|577168|0|1594684|1594684|DateBudget|17053
2018|68254|3992|0|72246|72246|DateBudget|17054
2018|139999|9113|0|149112|149112|DateBudget|17055
2018|53938|10357|0|64295|64295|DateBudget|17056
2018|1172508|492983|0|1665491|1665491|DateBudget|17057
2018|109338|13827|0|123165|123165|DateBudget|17058
2018|197170|41525|0|238695|238695|DateBudget|17059
2018|351276|427487|0|778763|778763|DateBudget|17060
2018|187680|19603|0|207283|207283|DateBudget|17061
2018|44233|3416|0|47649|47649|DateBudget|17062
2018|86390|14188|0|100578|100578|DateBudget|17063
2018|82641|52223|0|134864|134864|DateBudget|17064
2018|284786|65633|0|350419|350419|DateBudget|17065
2018|298808|71205|0|370013|370013|DateBudget|17066
2018|26443|8110|0|34553|34553|DateBudget|17067
2018|37070|1969|0|39039|39039|DateBudget|17068
2018|37691|9509|0|47200|47200|DateBudget|17069
2018|44441|5148|0|49589|49589|DateBudget|17070
2018|195812|44449|0|240261|240261|DateBudget|17071
2018|840372|136657|0|977029|977029|DateBudget|17072
2018|57784|36864|0|94648|94648|DateBudget|17073
2018|69594|45131|0|114725|114725|DateBudget|17074
2018|90778|16281|0|107059|107059|DateBudget|17075
2018|34746|5059|0|39805|39805|DateBudget|17076
2018|3671126|383939|0|4055065|4055065|DateBudget|17077
2018|4478823|721877|0|5200700|5200700|DateBudget|17078
2018|155788|18673|0|174461|174461|DateBudget|17079
2018|238559|89641|0|328200|328200|DateBudget|17080
2018|290029|75076|0|365105|365105|DateBudget|17081
2018|30269|6183|0|36452|36452|DateBudget|17082
2018|4853788|2926261|0|7780049|7780049|DateBudget|17083
2018|289612|65349|0|354961|354961|DateBudget|17084
2018|34423|11373|0|45796|45796|DateBudget|17085
2018|741113|73838|0|814951|814951|DateBudget|17086
2018|587485|46634|0|634119|634119|DateBudget|17087
2018|41766|5246|0|47012|47012|DateBudget|17088
2018|124248|28764|0|153012|153012|DateBudget|17089
2018|141373|892|0|142265|142265|DateBudget|17090
2018|2831181|1031|0|2832212|2832212|DateBudget|17091
2018|286856|129434|0|416290|416290|DateBudget|17092
2018|313876|3067|0|316943|316943|DateBudget|17093
2018|118936|15989|0|134925|134925|DateBudget|17094
2018|53251|14102|0|67353|67353|DateBudget|17095
2018|223120|38570|0|261690|261690|DateBudget|17096
2018|104696|18971|0|123667|123667|DateBudget|17097
2018|198625|53182|0|251807|251807|DateBudget|17098
2018|126008|7538|0|133546|133546|DateBudget|17099
2018|59377|6487|0|65864|65864|DateBudget|17100
2018|79033|16415|0|95448|95448|DateBudget|17101
2018|35749|14759|0|50508|50508|DateBudget|17102
2018|89665|33881|0|123546|123546|DateBudget|17103
2018|4808518|3629940|0|8438458|8438458|DateBudget|17104
2018|951560|593524|0|1545084|1545084|DateBudget|17105
2018|6366607|1347119|0|7713726|7713726|DateBudget|17106
2018|120821|205305|0|326126|326126|DateBudget|17107
2018|94156|803|0|94959|94959|DateBudget|17108
2018|3074834|801465|0|3876299|3876299|DateBudget|17109
2018|2387243|380846|0|2768089|2768089|DateBudget|17110
2018|308539|224|0|308763|308763|DateBudget|17111
2018|67329|36215|0|103544|103544|DateBudget|17112
2018|142086|41345|0|183431|183431|DateBudget|17113
2018|113435|56616|0|170051|170051|DateBudget|17114
2018|75366|20044|0|95410|95410|DateBudget|17115
2018|851774|317264|0|1169038|1169038|DateBudget|17116
2018|90058|54088|0|144146|144146|DateBudget|17117
2018|69070|38708|0|107778|107778|DateBudget|17118
2018|229090|138846|0|367936|367936|DateBudget|17119
2018|1914886|1073645|0|2988531|2988531|DateBudget|17120
2018|74456|47990|0|122446|122446|DateBudget|17121
2018|264849|184931|0|449780|449780|DateBudget|17122
2018|244200|76378|0|320578|320578|DateBudget|17123
2018|16511|12239|0|28750|28750|DateBudget|17124
2018|555396|277593|0|832989|832989|DateBudget|17125
2018|2957567|2724697|0|5682264|5682264|DateBudget|17126
2018|80231|48836|0|129067|129067|DateBudget|17127
2018|50003|15406|0|65409|65409|DateBudget|17128
2018|502432|0|0|502432|502432|DateBudget|17129
2018|113231|11411|0|124642|124642|DateBudget|17130
2018|35387|16542|0|51929|51929|DateBudget|17131
2018|5637449|580573|0|6218022|6218022|DateBudget|17132
2018|8708960|2806079|0|11515039|11515039|DateBudget|17133
2018|151750|100054|0|251804|251804|DateBudget|17134
2018|807689|205482|117062|1013171|896109|DateBudget|17135
2018|123009|66625|0|189634|189634|DateBudget|17136
2018|56914|2572|0|59486|59486|DateBudget|17137
2018|3792160|1110688|0|4902848|4902848|DateBudget|17138
2018|597416|396769|0|994185|994185|DateBudget|17139
2018|452107|82064|0|534171|534171|DateBudget|17140
2018|4919583|2652560|0|7572143|7572143|DateBudget|17141
2018|216428|24740|0|241168|241168|DateBudget|17142
2018|116964|23364|0|140328|140328|DateBudget|17143
2018|0|346761|0|346761|346761|DateBudget|17144
2018|132336|79544|176824|211880|35056|DateBudget|17145
2018|617531|313860|0|931391|931391|DateBudget|17146
2018|198853|94076|0|292929|292929|DateBudget|17147
2018|427352|203428|0|630780|630780|DateBudget|17148
2018|145559|37274|0|182833|182833|DateBudget|17149
2018|1344393|268941|0|1613334|1613334|DateBudget|17150
2018|320110|59547|0|379657|379657|DateBudget|17151
2018|124052|0|0|124052|124052|DateBudget|17152
2018|79018|3878|0|82896|82896|DateBudget|17153
2018|214297|58766|0|273063|273063|DateBudget|17154
2018|21755|3458|0|25213|25213|DateBudget|17155
2018|24574|6647|0|31221|31221|DateBudget|17156
2018|2918614|2152436|0|5071050|5071050|DateBudget|17157
2018|132949|16584|0|149533|149533|DateBudget|17158
2018|441607|13946|0|455553|455553|DateBudget|17159
2018|148243|13379|0|161622|161622|DateBudget|17160
2018|1037269|439432|0|1476701|1476701|DateBudget|17161
2018|200907|54873|0|255780|255780|DateBudget|17162
2018|263405|105355|0|368760|368760|DateBudget|17163
2018|126004|17516|0|143520|143520|DateBudget|17164
2018|77272|9530|0|86802|86802|DateBudget|17165
2018|833610|578787|0|1412397|1412397|DateBudget|17166
2018|72020|6397|0|78417|78417|DateBudget|17167
2018|29735|0|0|29735|29735|DateBudget|17168
2018|127698|22557|0|150255|150255|DateBudget|17169
2018|206987|57729|0|264716|264716|DateBudget|17170
2018|154341|9051|0|163392|163392|DateBudget|17171
2018|120507|17248|0|137755|137755|DateBudget|17172
2018|233229|34731|0|267960|267960|DateBudget|17173
2018|34614|1963|0|36577|36577|DateBudget|17174
2018|127620|779|0|128399|128399|DateBudget|17175
2018|1550199|209428|0|1759627|1759627|DateBudget|17176
2018|1146990|257612|0|1404602|1404602|DateBudget|17177
2018|2037456|113672|0|2151128|2151128|DateBudget|17178
2018|22932|0|0|22932|22932|DateBudget|17179
2018|183714|26069|0|209783|209783|DateBudget|17180
2018|32276|23768|0|56044|56044|DateBudget|17181
2018|1039823|58743|0|1098566|1098566|DateBudget|17182
2018|38400|3622|0|42022|42022|DateBudget|17183
2018|53900|13266|0|67166|67166|DateBudget|17184
2018|24217|6575|0|30792|30792|DateBudget|17185
2018|102948|1691|0|104639|104639|DateBudget|17186
2018|86613|11238|0|97851|97851|DateBudget|17187
2018|2280676|1028356|0|3309032|3309032|DateBudget|17188
2018|1865077|458541|0|2323618|2323618|DateBudget|17189
2018|34832|5436|0|40268|40268|DateBudget|17190
2018|250765|19141|0|269906|269906|DateBudget|17191
2018|522019|139573|0|661592|661592|DateBudget|17192
2018|311834|36869|0|348703|348703|DateBudget|17193
2018|16398107|0|0|16398107|16398107|DateBudget|17194
2018|140193|27207|0|167400|167400|DateBudget|17195
2018|71196|7666|0|78862|78862|DateBudget|17196
2018|84509|239|0|84748|84748|DateBudget|17197
2018|617330|10529|0|627859|627859|DateBudget|17198
2018|138199|43202|0|181401|181401|DateBudget|17199
2018|558797|155919|197139|714716|517577|DateBudget|17200
2018|173866|83550|0|257416|257416|DateBudget|17201
2018|199739|7273|0|207012|207012|DateBudget|17202
2018|279384|111505|296988|390889|93901|DateBudget|17203
2018|22253599|4931955|0|27185554|27185554|DateBudget|17204
2018|299995|70469|0|370464|370464|DateBudget|17205
2018|101782|51055|0|152837|152837|DateBudget|17206
2018|57714|5125|0|62839|62839|DateBudget|17207
2018|53510|19497|0|73007|73007|DateBudget|17208
2018|78998|12328|0|91326|91326|DateBudget|17209
2018|2173440|161648|0|2335088|2335088|DateBudget|17210
2018|5134305|1353217|0|6487522|6487522|DateBudget|17211
2018|64736|9932|0|74668|74668|DateBudget|17212
2018|887966|95074|0|983040|983040|DateBudget|17213
2018|116723|65494|0|182217|182217|DateBudget|17214
2018|138093|944|0|139037|139037|DateBudget|17215
2018|121244|0|0|121244|121244|DateBudget|17216
2018|1174317|512405|0|1686722|1686722|DateBudget|17217
2018|169985|17792|0|187777|187777|DateBudget|17218
2018|42973|2820|0|45793|45793|DateBudget|17219
2018|282691|74945|0|357636|357636|DateBudget|17220
2018|111418|49452|0|160870|160870|DateBudget|17221
2018|363487|153791|234343|517278|282935|DateBudget|17222
2018|126325|28108|0|154433|154433|DateBudget|17223
2018|8065147|588308|0|8653455|8653455|DateBudget|17224
2018|80617|25192|0|105809|105809|DateBudget|17225
2018|140668|6871|0|147539|147539|DateBudget|17226
2018|32978|55567|0|88545|88545|DateBudget|17227
2018|106471|12860|0|119331|119331|DateBudget|17228
2018|192222|60150|0|252372|252372|DateBudget|17229
2018|93334|6847|0|100181|100181|DateBudget|17230
2018|34338|5678|0|40016|40016|DateBudget|17231
2018|262974|12822|0|275796|275796|DateBudget|17232
2018|67642|42228|0|109870|109870|DateBudget|17233
2018|370484|38404|0|408888|408888|DateBudget|17234
2018|36732|530|0|37262|37262|DateBudget|17235
2018|35128|4750|0|39878|39878|DateBudget|17236
2018|264058|4911|0|268969|268969|DateBudget|17237
2018|2523769|2408229|0|4931998|4931998|DateBudget|17238
2018|678752|116261|0|795013|795013|DateBudget|17239
2018|116172|44783|0|160955|160955|DateBudget|17240
2018|444151|141176|0|585327|585327|DateBudget|17241
2018|100173|61659|0|161832|161832|DateBudget|17242
2018|1138128|18353|0|1156481|1156481|DateBudget|17243
2018|347735|59796|0|407531|407531|DateBudget|17244
2018|85266|100372|0|185638|185638|DateBudget|17245
2018|118996|21722|0|140718|140718|DateBudget|17246
2018|25143|26339|0|51482|51482|DateBudget|17247
2018|130298|240015|248196|370313|122117|DateBudget|17248
2018|195867|248729|0|444596|444596|DateBudget|17249
2018|50614|66334|0|116948|116948|DateBudget|17250
2018|244736|376712|0|621448|621448|DateBudget|17251
2018|605218|22718|0|627936|627936|DateBudget|17252
2018|37706|61248|0|98954|98954|DateBudget|17253
2018|152308|4008|0|156316|156316|DateBudget|17254
2018|220583|132646|0|353229|353229|DateBudget|17255
2018|226938|150874|0|377812|377812|DateBudget|17256
2018|353133|732441|0|1085574|1085574|DateBudget|17257
2018|51277|41255|0|92532|92532|DateBudget|17258
2018|34849|44701|0|79550|79550|DateBudget|17259
2018|76222|56922|0|133144|133144|DateBudget|17260
2018|64551|64227|0|128778|128778|DateBudget|17261
2018|61833|8635|0|70468|70468|DateBudget|17262
2018|25105|33004|0|58109|58109|DateBudget|17263
2018|3998576|2381566|0|6380142|6380142|DateBudget|17264
2018|257343|345223|0|602566|602566|DateBudget|17265
2018|87880|40732|0|128612|128612|DateBudget|17266
2018|47212|64481|0|111693|111693|DateBudget|17267
2018|56303|102235|0|158538|158538|DateBudget|17268
2018|28812494|23346419|0|52158913|52158913|DateBudget|17269
2018|12963|17883|0|30846|30846|DateBudget|17270
2018|69608|44724|0|114332|114332|DateBudget|17271
2018|38748|58196|0|96944|96944|DateBudget|17272
2018|154738|214510|0|369248|369248|DateBudget|17273
2018|176096|110283|0|286379|286379|DateBudget|17274
2018|35382|58410|0|93792|93792|DateBudget|17275
2018|82452|81213|0|163665|163665|DateBudget|17276
2018|36131|51939|0|88070|88070|DateBudget|17277
2018|20502|30881|0|51383|51383|DateBudget|17278
2018|41119|53238|0|94357|94357|DateBudget|17279
2018|258715|46633|0|305348|305348|DateBudget|17280
2018|77158|98231|0|175389|175389|DateBudget|17281
2018|20048|22565|0|42613|42613|DateBudget|17282
2018|111117|18053|0|129170|129170|DateBudget|17283
2018|260644|295958|0|556602|556602|DateBudget|17284
2018|41394|11527|0|52921|52921|DateBudget|17285
2018|19727|2313|0|22040|22040|DateBudget|17286
2018|72489|108353|0|180842|180842|DateBudget|17287
2018|65493|87828|0|153321|153321|DateBudget|17288
2018|147565|53341|0|200906|200906|DateBudget|17289
2018|277340|200200|0|477540|477540|DateBudget|17290
2018|86915|149154|0|236069|236069|DateBudget|17291
2018|26159|6838|0|32997|32997|DateBudget|17292
2018|856009|159468|0|1015477|1015477|DateBudget|17293
2018|232559|7327|0|239886|239886|DateBudget|17294
2018|18155|1599|0|19754|19754|DateBudget|17295
2018|714230|753998|0|1468228|1468228|DateBudget|17296
2018|95028|6877|0|101905|101905|DateBudget|17297
2018|32906|8882|0|41788|41788|DateBudget|17298
2018|3244585|1019868|0|4264453|4264453|DateBudget|17299
2018|3875095|786182|0|4661277|4661277|DateBudget|17300
2018|38182|679|0|38861|38861|DateBudget|17301
2018|100601|7682|0|108283|108283|DateBudget|17302
2018|574558|149651|0|724209|724209|DateBudget|17303
2018|53145|8696|0|61841|61841|DateBudget|17304
2018|4386683|651557|0|5038240|5038240|DateBudget|17305
2018|154295|45911|0|200206|200206|DateBudget|17306
2018|449634|133255|513150|582889|69739|DateBudget|17307
2018|126075|24692|0|150767|150767|DateBudget|17308
2018|23000|1660|0|24660|24660|DateBudget|17309
2018|205031|38642|0|243673|243673|DateBudget|17310
2018|164849|46639|0|211488|211488|DateBudget|17311
2018|86645|1907|0|88552|88552|DateBudget|17312
2018|71868|3763|0|75631|75631|DateBudget|17313
2018|338173|222233|0|560406|560406|DateBudget|17314
2018|57560|16185|0|73745|73745|DateBudget|17315
2018|81795|2378|0|84173|84173|DateBudget|17316
2018|12431|4088|0|16519|16519|DateBudget|17317
2018|22570|458|0|23028|23028|DateBudget|17318
2018|140488|8135|0|148623|148623|DateBudget|17319
2018|142529|7931|0|150460|150460|DateBudget|17320
2018|97621|4001|0|101622|101622|DateBudget|17321
2018|100556|16654|0|117210|117210|DateBudget|17322
2018|297874|2367|0|300241|300241|DateBudget|17323
2018|149914|19667|0|169581|169581|DateBudget|17324
2018|3351337|754721|0|4106058|4106058|DateBudget|17325
2018|58272|5789|0|64061|64061|DateBudget|17326
2018|130267|42191|0|172458|172458|DateBudget|17327
2018|112418|50671|0|163089|163089|DateBudget|17328
2018|31798|3157|0|34955|34955|DateBudget|17329
2018|32609|6402|0|39011|39011|DateBudget|17330
2018|78349|1859|0|80208|80208|DateBudget|17331
2018|157625|1087|0|158712|158712|DateBudget|17332
2018|1011457|15639|0|1027096|1027096|DateBudget|17333
2018|54806|12455|0|67261|67261|DateBudget|17334
2018|3245714|2020577|0|5266291|5266291|DateBudget|17335
2018|18477|3288|0|21765|21765|DateBudget|17336
2018|145513|39418|0|184931|184931|DateBudget|17337
2018|31152|1954|0|33106|33106|DateBudget|17338
2018|42348|3099|0|45447|45447|DateBudget|17339
2018|711855|43452|0|755307|755307|DateBudget|17340
2018|94485|25559|0|120044|120044|DateBudget|17341
2018|3690139|558610|0|4248749|4248749|DateBudget|17342
2018|1023321|664726|508367|1688047|1179680|DateBudget|17343
2018|1290468|105228|0|1395696|1395696|DateBudget|17344
2018|1168422|741832|0|1910254|1910254|DateBudget|17345
2018|495912|612439|0|1108351|1108351|DateBudget|17346
2018|158524|57785|0|216309|216309|DateBudget|17347
2018|180219|26644|0|206863|206863|DateBudget|17348
2018|323642|55642|0|379284|379284|DateBudget|17349
2018|107402|5590|0|112992|112992|DateBudget|17350
2018|37223|3516|0|40739|40739|DateBudget|17351
2018|77995|27529|0|105524|105524|DateBudget|17352
2018|971294|175020|40487|1146314|1105827|DateBudget|17353
2018|2596507|385611|0|2982118|2982118|DateBudget|17354
2018|79975|13722|0|93697|93697|DateBudget|17355
2018|2390145|188270|0|2578415|2578415|DateBudget|17356
2018|70142|5136|0|75278|75278|DateBudget|17357
2018|43862|28479|0|72341|72341|DateBudget|17358
2018|66326|0|0|66326|66326|DateBudget|17359
2018|38361|485|0|38846|38846|DateBudget|17360
2018|437393|3044|0|440437|440437|DateBudget|17361
2018|286680|2610|0|289290|289290|DateBudget|17362
2018|27676|3103|0|30779|30779|DateBudget|17363
2018|474337|51958|0|526295|526295|DateBudget|17364
2018|221630|11141|0|232771|232771|DateBudget|17365
2018|40740|37619|0|78359|78359|DateBudget|17366
2018|100836|11800|0|112636|112636|DateBudget|17367
2018|59859|18475|0|78334|78334|DateBudget|17368
2018|29860|2989|0|32849|32849|DateBudget|17369
2018|633576|131877|0|765453|765453|DateBudget|17370
2018|90106|25332|0|115438|115438|DateBudget|17371
2018|271454|35054|0|306508|306508|DateBudget|17372
2018|62801|7050|0|69851|69851|DateBudget|17373
2018|17938948|9424062|0|27363010|27363010|DateBudget|17374
2018|36555|1044|0|37599|37599|DateBudget|17375
2018|134955|0|0|134955|134955|DateBudget|17376
2018|373017|89475|0|462492|462492|DateBudget|17377
2018|213920|210566|0|424486|424486|DateBudget|17378
2018|71042|14788|0|85830|85830|DateBudget|17379
2018|72784|6244|0|79028|79028|DateBudget|17380
2018|115453|1808|0|117261|117261|DateBudget|17381
2018|18202|4936|0|23138|23138|DateBudget|17382
2018|209516|1635|0|211151|211151|DateBudget|17383
2018|3744410|1545237|0|5289647|5289647|DateBudget|17384
2018|26944|2650|0|29594|29594|DateBudget|17385
2018|1962563|872392|0|2834955|2834955|DateBudget|17386
2018|133877|1072|0|134949|134949|DateBudget|17387
2018|269388|87117|0|356505|356505|DateBudget|17388
2018|5474324|2368590|0|7842914|7842914|DateBudget|17389
2018|42245|2265|0|44510|44510|DateBudget|17390
2018|366395|38733|0|405128|405128|DateBudget|17391
2018|36366|7227|0|43593|43593|DateBudget|17392
2018|71835|4966|0|76801|76801|DateBudget|17393
2018|100704|33509|0|134213|134213|DateBudget|17394
2018|201835|6758|0|208593|208593|DateBudget|17395
2018|210611|41187|0|251798|251798|DateBudget|17396
2018|313671|55614|0|369285|369285|DateBudget|17397
2018|36065|7185|0|43250|43250|DateBudget|17398
2018|51551|5182|0|56733|56733|DateBudget|17399
2018|293580|7752|0|301332|301332|DateBudget|17400
2018|1662132|273633|0|1935765|1935765|DateBudget|17401
2018|101150|11149|0|112299|112299|DateBudget|17402
2018|82416|5415|0|87831|87831|DateBudget|17403
2018|415362|54172|0|469534|469534|DateBudget|17404
2018|643008|47423|0|690431|690431|DateBudget|17405
2018|478776|11351|0|490127|490127|DateBudget|17406
2018|41960|1498|0|43458|43458|DateBudget|17407
2018|120704|53993|0|174697|174697|DateBudget|17408
2018|250380|53177|0|303557|303557|DateBudget|17409
2018|66398|2395|0|68793|68793|DateBudget|17410
2018|24329|116|0|24445|24445|DateBudget|17411
2018|818845|146513|0|965358|965358|DateBudget|17412
2018|75383|257|0|75640|75640|DateBudget|17413
2018|174549|6350|0|180899|180899|DateBudget|17414
2018|12382707|9705836|0|22088543|22088543|DateBudget|17415
2018|268080|183138|0|451218|451218|DateBudget|17416
2018|907636|309347|975056|1216983|241927|DateBudget|17417
2018|1004813|104072|0|1108885|1108885|DateBudget|17418
2018|163619|52107|0|215726|215726|DateBudget|17419
2018|26924|6373|0|33297|33297|DateBudget|17420
2018|223664|30004|0|253668|253668|DateBudget|17421
2018|57573|9023|0|66596|66596|DateBudget|17422
2018|44001|0|0|44001|44001|DateBudget|17423
2018|193285|956|0|194241|194241|DateBudget|17424
2018|800245|15932|0|816177|816177|DateBudget|17425
2018|484796|173130|0|657926|657926|DateBudget|17426
2018|291375|127104|0|418479|418479|DateBudget|17427
2018|75763|11714|0|87477|87477|DateBudget|17428
2018|71734|43452|0|115186|115186|DateBudget|17429
2018|3113705|4024019|0|7137724|7137724|DateBudget|17430
2018|603664|82724|0|686388|686388|DateBudget|17431
2018|7651957|904500|0|8556457|8556457|DateBudget|17432
2018|115307|15765|0|131072|131072|DateBudget|17433
2018|69682|39599|0|109281|109281|DateBudget|17434
2018|3006094|766826|0|3772920|3772920|DateBudget|17435
2018|425635|8688|0|434323|434323|DateBudget|17436
2018|210053|36766|0|246819|246819|DateBudget|17437
2018|50268|2456|0|52724|52724|DateBudget|17438
2018|224877|20334|0|245211|245211|DateBudget|17439
2018|248241|122444|0|370685|370685|DateBudget|17440
2018|291895|54339|0|346234|346234|DateBudget|17441
2018|710150|670314|0|1380464|1380464|DateBudget|17442
2018|24755|10163|0|34918|34918|DateBudget|17443
2018|48926|11733|0|60659|60659|DateBudget|17444
2018|27128|14481|0|41609|41609|DateBudget|17445
2018|362196|54988|0|417184|417184|DateBudget|17446
2018|33832|23595|0|57427|57427|DateBudget|17447
2018|43199|61337|0|104536|104536|DateBudget|17448
2018|43533|27245|0|70778|70778|DateBudget|17449
2018|30693|19177|0|49870|49870|DateBudget|17450
2018|75605|73747|0|149352|149352|DateBudget|17451
2018|101423|1073|0|102496|102496|DateBudget|17452
2018|1031089|455925|0|1487014|1487014|DateBudget|17453
2018|10005391|31312|0|10036703|10036703|DateBudget|17454
2018|43127|34373|0|77500|77500|DateBudget|17455
2018|8841033|5816095|0|14657128|14657128|DateBudget|17456
2018|67472|55165|0|122637|122637|DateBudget|17457
2018|21095519|12380094|0|33475613|33475613|DateBudget|17458
2018|304569|13193|0|317762|317762|DateBudget|17459
2018|399937|107074|0|507011|507011|DateBudget|17460
2018|1097673|0|0|1097673|1097673|DateBudget|17461
2018|156027|54323|0|210350|210350|DateBudget|17462
2018|113572|117709|0|231281|231281|DateBudget|17463
2018|47268|24058|0|71326|71326|DateBudget|17464
2018|28303|12458|0|40761|40761|DateBudget|17465
2018|189345|169541|0|358886|358886|DateBudget|17466
2018|73282|21094|0|94376|94376|DateBudget|17467
2018|62972|3186|0|66158|66158|DateBudget|17468
2018|347954|229963|0|577917|577917|DateBudget|17469
2018|810599|772442|0|1583041|1583041|DateBudget|17470
2018|101529|38074|0|139603|139603|DateBudget|17471
2018|1135101|396733|0|1531834|1531834|DateBudget|17472
2018|518257|63046|0|581303|581303|DateBudget|17473
2018|6855452|6693464|0|13548916|13548916|DateBudget|17474
2018|43263|65774|0|109037|109037|DateBudget|17475
2018|341948|130753|0|472701|472701|DateBudget|17476
2018|150813|5466|0|156279|156279|DateBudget|17477
2018|543218|222240|0|765458|765458|DateBudget|17478
2018|232600|56440|0|289040|289040|DateBudget|17479
2018|1046402|326487|0|1372889|1372889|DateBudget|17480
2018|93071|77689|0|170760|170760|DateBudget|17481
2018|48778|13094|0|61872|61872|DateBudget|17482
2018|76294|55770|0|132064|132064|DateBudget|17483
2018|58783689|61043921|0|119827610|119827610|DateBudget|17484
2018|128413|60149|0|188562|188562|DateBudget|17485
2018|683766|317839|0|1001605|1001605|DateBudget|17486
2018|155740|104031|0|259771|259771|DateBudget|17487
2018|132472|2304|0|134776|134776|DateBudget|17488
2018|81148|15895|0|97043|97043|DateBudget|17489
2018|503817|10397|0|514214|514214|DateBudget|17490
2018|66917|9283|0|76200|76200|DateBudget|17491
2018|70975|13033|0|84008|84008|DateBudget|17492
2018|61139|3813|0|64952|64952|DateBudget|17493
2018|1054292|568376|480958|1622668|1141710|DateBudget|17494
2018|145576|9104|0|154680|154680|DateBudget|17495
2018|708516|228427|0|936943|936943|DateBudget|17496
2018|356182|38163|0|394345|394345|DateBudget|17497
2018|884307|601417|0|1485724|1485724|DateBudget|17498
2018|1745252|572555|0|2317807|2317807|DateBudget|17499
2018|1146695|3489704|0|4636399|4636399|DateBudget|17500
2018|378678|38470|0|417148|417148|DateBudget|17501
2018|3704754|2464548|0|6169302|6169302|DateBudget|17502
2018|19193|2670|0|21863|21863|DateBudget|17503
2018|187458|16690|0|204148|204148|DateBudget|17504
2018|171222|20660|0|191882|191882|DateBudget|17505
2018|356345|82475|0|438820|438820|DateBudget|17506
2018|120348|49726|0|170074|170074|DateBudget|17507
2018|507514|188595|0|696109|696109|DateBudget|17508
