ID|TotalSales|TotalNetSales|TotalOtherIncome|OwnWorkCapitalised|ChangeInventoryProd|OtherOperatingIncome|iOOIProvisionRelease|iOOISubsidies|iOOISubsidiesExtraord|iOOIExtraordinary|TotalRevenues|Cogs|iCogsRawMaterials|iCogsMerchandise|iCogsSubdeliveries|PersonnelExpenses|SGAOtherOpExpenses|iSGABadDebtProv|iSGAExtraordinary|DepreciationAndAmortization|Ebit|Ebitda|EbitdaMargin|TradingMargin|ProductionMargin|InterestIncome|InterestExpense|NetInterestResult|FXGains|FXLosses|NetFXResult|GroupInvestResult|iSubsidiarySales|NetFinancialResult|ExtraordinaryIncome|iExtraordFixedAssetsReval|iExtraordProvRelease|ExtraordinaryExpenses|iExtraordFAWriteDowns|iExtraordProvTransfer|NetExtraordinaryResult|IncomeTaxes|NetProfitLoss|CashBankDeposits|STSecurities|OtherSTFinAssets|CashAndCashEquivalents|TradeReceivables|IntragroupReceivables|ReceivablesTaxAuthority|OtherReceivables|iOtherReceivablesOwners|TotalReceivables|RawMaterials|Merchandise|TotalInventory|PrepaidExpenses|TotalCurrentAssets|LandBuildings|PlantMachinery|FurnitureEquipment|AdvancesTangibleAssets|TangibleAssetsInProgress|TangibleFixedAssets|RightsPatents|OtherCapitalizedExpenses|IntangibleFixedAssets|OtherLTFinancialAssets|TotalFixedAssets|TotalAssets|STBankLoans|OtherSTLoansNonBank|SubtotalSTInterestBearingDebt|STAccountsPayables|STIntragroupPayables|STProvisions|AccruedExpenses|PayablesTaxAuthority|DividendsPayable|OtherSTLiabilities|TotalSTLiabilities|LTBankLoans|SHLoansGranted|CapitalizedLeaseObligations|SubtotalLTInterestBearingDebt|OtherLTLiabilities|TotalLTLiabilities|TotalLiabilities|SeniorDebt|ShareCapital|SharePremium|RevaluationReserve|OtherReserves|AccumulatedRetainedEarnings|TreasuryStock|OtherEquity|Equity|EquityRatio|BalFigCheck|NoEmployeesEop|NoEmployeesAvg|ProductivityPerEmployee|AvgEmployeeCost|CollectionPeriod|InventoryPeriod|PayablesPeriod|CurrentRatio|QuickRatio|LiquidAssetsRatio|OperatingCycle|FinancingGap|WorkingCapitalNeed|NetSeniorDebtByEbitda|InterestCover|EBITDAInterestCoverage|EstimatedInterestRate|AssetTurnover|FixedAssetTurnover|CurrentAssetTurnover|Gearing|Leverage|STFinancingRatio|WkLoansRatio|ReturnOnAssets|ReturnOnFixedAssets|ReturnOnCurrentAssets|ReturnOnEquity|CFSustTotalSales|CFSustEBITDA|CFMaintCapex|CFInterestExpense|CFIncomeTax|CFMandatoryDividends|CFFreeCashFlow|CFMultiplier|CFCashFlowValuation|CFMaxLeverageST|CFMaxLeverageLT|CFSeniorDebt|CFWkExcessDeficit|CFHeadroomAvailable|CFHeadroomST|CFHeadroomLT|CFSeniorDebtByFCF|CFHeadroomByFCF|EstimatedFreeAssets|TotalOverdueDebts|TotalOverduePayables|OverduePayables1M|OverduePayables3M|OverduePayables12M|OverdueTaxDebts|OverdueDebtsOther|iTotalOverdueReceivables|TotalOverdueReceivables|OverdueReceivablesBacklog|iOverdueReceivablesBudget|OverdueTaxReceivables|LTReceivables|UnsaleableInventory|ShareOverdueDebts|ShareOverduePayables|ShareOverdueReceivables|ShareUnsaleableInventory
116|152,230,916|152,230,916|-260|0|0|-260|0|0|0|0|152,230,656|147,392,660|23,400|147,201,003|168,257|224,303|207,541|0|0|25,789|4,380,363|4,406,152|0.03|1.03|0|30|1|29|0|0|0|0|0|29|0|0|0|0|0|0|0|588,554|3,791,838|4,432,501|0|-97|4,432,404|14,557,366|0|0|9,115|0|14,566,481|12,235|9,425,100|9,437,335|11,207|28,447,427|9,189|96,346|7,875|0|0|113,410|695|0|695|0|114,105|28,561,532|0|0|0|10,185,672|0|0|0|215,233|0|6,051|10,406,956|0|0|0|0|0|0|10,406,956|0|2,000|0|0|400|18,152,176|0|0|18,154,576|1|0|8|7|21,747,274|32,043|35|23|25|2.73|1.83|0.16|58|33|18,040,471|-1.01|4,380,334|4,406,152|0|5|1,334|5|0|0|0|0|0|33|0|0|152,230,917|4,406,153|7,737|2|700,858|0|3,697,556|4|14,790,226|13,596,860|1,193,366|1|-18,040,471|32,830,696|13,596,860|19,233,836|-5|9|6,961,567|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
117|151,791,341|151,791,341|6,738,647|0|6,511,696|226,951|0|0|0|0|158,529,988|130,678,375|19,899,076|-7,626|110,786,925|3,984,084|22,400|0|0|220,702|23,624,427|23,845,129|0.15|-|1|131,349|4,275|127,074|2,039,461|895,650|1,143,811|0|0|1,270,885|530,772|0|530,772|8,670,713|0|8,670,713|-8,139,941|2,840,431|13,914,940|4,873,921|0|0|4,873,921|1,658,813|40,286,216|813,247|7,722|0|42,765,998|107,256,759|39|107,256,798|24,464|154,921,181|2,902|302,110|7,692|0|0|312,704|38,460|0|38,460|5,248,314|5,599,478|160,520,659|79|626,737|626,816|5,215,216|20,829|11,343,368|121,052,244|10,892|0|3,811,456|142,080,821|0|626,737|0|626,737|3,617,020|4,243,757|146,324,578|1,253,553|100,000|0|5,529|20,000|14,070,552|0|0|14,196,081|0|0|28|29|5,234,184|137,382|101|300|15|1.09|0.34|0.03|400|386|12,840,360|-0.15|5,496|5,578|0|1|27|1|0|0|0|0|0|2|0|1|151,791,342|23,845,130|66,211|4,276|3,779,224|0|19,995,419|4|79,981,676|-33,348,820|113,330,496|1,253,554|29,077,172|49,650,951|-33,348,820|82,999,770|2|2|31,066,935|380,617|380,617|171,676|0|208,941|0|0|0|0|0|0|0|5,248,315|41,917,611|0|0|0|0
118|151,028,083|151,028,083|904,796|0|196,586|708,210|0|0|0|0|151,932,879|119,251,939|111,227,952|529,459|7,494,528|19,614,216|1,784,588|499,595|0|3,532,707|7,749,429|11,282,136|0.07|0.90|1|260|84,156|-83,896|658,754|498,765|159,989|0|0|76,093|3,640,750|0|3,640,750|4,137,780|0|4,137,780|-497,030|1,144,430|6,184,062|2,475,636|0|38,101|2,513,737|48,553|4,218,967|1,119,637|-384,734|0|5,002,423|15,493,483|2,115,661|17,609,144|148,455|25,273,759|0|6,631,622|918,891|8,147|0|7,558,660|357,158|0|357,158|0|7,915,818|33,189,577|0|0|0|1,305,807|2,172,854|1,077,273|0|715,530|0|448,697|5,720,161|0|0|0|0|0|0|5,720,161|0|1,800,000|0|0|360,000|25,309,416|0|0|27,469,416|1|0|447|403|374,760|48,671|10|54|11|4.42|1.34|0.08|64|54|19,553,598|-0.22|93|134|0|5|19|6|0|0|0|0|0|1|0|0|151,028,084|11,282,137|1,059,812|84,157|1,226,444|0|8,911,724|4|35,646,897|16,891,406|18,755,491|1|-19,553,598|55,200,494|16,891,406|38,309,088|-2|6|12,129,781|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
119|150,609,931|150,609,931|9,461,112|0|0|9,461,112|0|0|0|0|160,071,043|115,290,449|31,962,668|382,569|82,945,212|14,061,861|19,754,730|78,715|0|8,379,695|2,584,308|10,964,003|0.07|1.41|1|2,539|2,061,080|-2,058,541|2,047,638|2,730,207|-682,569|0|0|-2,741,110|0|0|0|0|0|0|0|0|-156,802|2,521,325|17,469|259,565|2,798,359|29,620,141|0|628,778|-171,394|0|30,077,525|797,835|428,102|1,225,937|3,882,634|37,984,455|11,977,130|29,723,270|167,227|0|0|41,867,627|4,927,240|0|4,927,240|95,971|46,890,838|84,875,293|15,328,554|0|15,328,554|23,286,633|0|173,310|0|552,516|0|8,710,976|48,051,989|1,941,529|0|0|1,941,529|21,185,079|23,126,608|71,178,597|17,270,083|21,642,109|72,438,537|2,499,038|483,136|-83,366,124|0|0|13,696,696|0|0|372|357|421,877|39,389|72|4|74|0.79|0.76|0.03|76|2|-10,067,534|1.32|2|5|0|2|3|4|1|0|-2|0|0|0|0|0|150,609,932|10,964,004|2,513,909|2,061,081|83,716|0|6,305,298|4|25,221,192|-1,419,973|26,641,165|17,270,084|-5,261,020|13,212,128|-1,419,973|14,632,101|2|2|18,542,115|408,831|408,831|216,363|118,004|74,464|0|0|0|0|0|0|0|95,871|0|0|0|0|0
120|149,417,878|149,417,878|716,626|0|685,273|31,353|10,642|0|0|0|150,134,504|126,328,611|117,144,353|3,782,035|5,402,223|22,605,505|316,119|0|0|1,171,229|-286,960|884,269|0.01|1.04|1|204|0|204|2,466,526|731,657|1,734,869|0|0|1,735,073|90,689|0|90,689|0|0|0|90,689|226,013|1,312,789|2,112,070|0|0|2,112,070|867,611|0|2,393,585|4,470|0|3,265,666|19,961,373|304,708|20,266,081|0|25,643,817|773,441|3,595,218|36,014|0|0|4,404,673|1,339|0|1,339|0|4,406,012|30,049,829|0|0|0|1,053,712|0|256,484|0|908,980|0|491,345|2,710,521|0|511,212|0|511,212|0|511,212|3,221,733|511,212|505,050|0|251,470|1,435,972|24,635,604|0|0|26,828,096|1|0|691|691|216,234|32,714|2|59|3|9.46|1.98|0.07|61|58|22,933,296|-1.81|0|0|0|5|34|6|0|0|0|0|0|0|0|0|149,417,879|884,270|351,369|1|-45,914|0|578,814|4|2,315,256|20,821,226|-18,505,970|511,213|-22,933,296|24,737,339|20,821,226|3,916,113|-39|43|12,242,996|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
121|147,938,738|142,977,301|4,580|0|0|4,580|0|0|0|0|142,981,881|139,814,916|867,023|137,720,408|1,227,485|2,652,487|57,084|0|0|113,730|343,664|457,394|0.00|1.03|1|0|750|-750|0|1,927|-1,927|0|0|-2,677|0|0|0|0|0|0|0|64,210|276,777|9,068|0|1|9,069|65,644,263|0|0|0|0|65,644,263|0|17,695,140|17,695,140|138,140|83,486,612|0|547,501|357,640|0|0|905,141|12,402|1,194|13,596|-120|918,617|84,405,229|0|163,157|163,157|72,734,383|0|0|0|2,780,611|0|223,057|75,901,208|0|0|0|0|0|0|75,901,208|163,157|200|0|0|40|8,503,781|0|0|8,504,021|0|0|0|0|0|0|162|46|190|1.10|0.87|0.00|208|18|7,585,404|0.34|459|610|0|2|161|2|0|0|0|0|0|0|0|0|147,938,739|457,395|34,119|751|54,866|0|367,659|4|1,470,635|7,601,352|-6,130,717|163,158|-7,585,404|8,892,881|7,601,352|1,291,529|-20|24|5,761,282|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
122|145,784,494|126,709,507|388,058|0|0|388,058|0|0|0|0|127,097,565|110,983,482|897,735|104,489,171|5,596,576|5,706,419|385,286|0|0|128,043|9,894,335|10,022,378|0.08|1.17|1|1,815|29,224|-27,409|11,687,887|386,472|11,301,415|0|0|11,274,006|0|0|0|0|0|0|0|3,367,015|17,801,326|10,994,800|393,610|229,512|11,617,922|14,325,842|0|1,429,750|32,871|0|15,788,463|3,730|61,234,991|61,238,721|802|88,645,908|0|1,083,518|17,487|0|0|1,101,005|8,458|89,699|98,157|187,395|1,386,557|90,032,465|0|49,300,539|49,300,539|12,266,793|0|0|0|3,016,662|0|385,940|64,969,934|0|0|0|0|0|0|64,969,934|49,300,539|200|0|0|40|25,062,291|0|0|25,062,531|0|0|105|103|1,415,383|55,402|36|201|40|1.36|0.42|0.13|237|197|23,675,974|3.76|340|343|0|2|105|2|2|1|0|0|0|13|0|1|145,784,495|10,022,379|38,413|29,225|1,578,418|0|8,376,323|4|33,505,293|43,735,349|-10,230,055|49,300,540|-17,928,994|2,133,747|2,133,747|0|4|0|29,330,127|16,629,953|16,629,953|13,378,856|3,256,389|-5,292|0|0|0|0|0|0|0|0|5,746,980|0|1|0|0
123|144,999,227|144,999,227|1,106,802|0|1,047,218|59,584|0|0|0|0|146,106,029|112,970,400|95,332,357|1,714,135|15,923,908|24,056,787|1,742,567|0|0|2,303,948|5,032,327|7,336,275|0.05|1.91|1|1,940|19,116|-17,176|1,082,124|535,747|546,377|0|0|529,201|0|0|0|0|0|0|0|1,070,458|4,491,070|5,185,260|0|0|5,185,260|7,890,495|0|2,734,344|23|0|10,624,862|9,944,979|688,366|10,633,345|119,331|26,562,798|25,678,951|5,924,044|78,060|16,264|59,269|31,756,588|221,754|0|221,754|5,436|31,983,778|58,546,576|276,668|0|276,668|12,074,193|0|0|0|2,382,079|0|666,460|15,399,400|0|0|0|0|0|0|15,399,400|276,668|5,296,748|0|9,627,878|1,500,094|26,722,456|0|0|43,147,176|1|0|499|493|294,116|48,797|20|34|39|1.72|1.03|0.09|54|15|11,163,398|-0.67|264|384|0|2|5|5|0|0|0|0|0|0|0|0|144,999,228|7,336,276|691,184|19,117|802,114|0|5,823,861|4|23,295,443|6,135,475|17,159,968|276,669|-11,440,066|34,458,840|6,135,475|28,323,365|-2|6|19,037,894|0|0|0|0|0|0|0|0|0|0|0|0|5,436|0|0|0|0|0
124|144,189,162|143,898,582|23,397|0|0|23,397|0|0|0|0|143,921,979|129,255,472|648,698|126,822,316|1,784,458|4,250,842|503,858|210|0|380,807|9,531,000|9,911,807|0.07|1.13|0|373|97,395|-97,022|1,110,222|281,804|828,418|0|0|731,396|0|0|0|500,000|0|500,000|-500,000|1,395,772|8,366,624|331,265|0|695,459|1,026,724|4,995,708|2,119,836|484,564|444|0|7,600,552|77,971|4,929,873|5,007,844|0|13,635,120|7,625,193|900,305|80,381|19,318|0|8,625,197|9,128|0|9,128|15,623,683|24,258,008|37,893,128|4,904,558|0|4,904,558|6,228,286|0|0|0|576,543|0|189,767|11,899,154|4,153,593|14|0|4,153,607|0|4,153,607|16,052,761|9,058,165|360,000|0|4,446,190|479,815|16,554,362|0|0|21,840,367|1|0|92|86|1,676,618|49,428|18|14|18|1.15|0.73|0.03|32|15|1,735,966|0.81|99|102|0|4|6|11|0|0|3|0|0|0|1|0|144,189,163|9,911,808|114,242|97,396|1,509,377|0|8,190,793|4|32,763,172|5,613,800|27,149,372|9,058,166|-6,640,524|30,345,530|5,613,800|24,731,730|0|4|1,666,061|0|0|0|0|0|0|0|36,781|0|0|0|0|4,338,209|0|0|0|0|0
125|143,456,917|139,208,900|2,226|0|0|2,226|0|0|0|0|139,211,126|123,599,985|3,754,010|111,229,518|8,616,457|4,309,480|5,394,045|0|0|134,949|5,772,667|5,907,616|0.04|1.25|0|0|6,716|-6,716|-9,702,580|-502,024|-9,200,556|0|0|-9,207,272|0|0|0|0|0|0|0|149,075|-3,583,680|512,942|0|43,200|556,142|10,017,043|0|142,200|210,026|0|10,369,269|313,209|2,746,964|3,060,173|250,469|14,236,053|1,026,321|589,265|5,688|0|26,683|1,647,957|11,718|0|11,718|56,970|1,716,645|15,952,698|0|0|0|18,025,193|0|0|0|785,429|0|3,603|18,814,225|0|0|230,284|230,284|1,275,800|1,506,084|20,320,309|230,284|1,200|0|0|80|-4,368,891|0|0|-4,367,611|0|0|110|91|1,576,450|47,357|25|9|53|0.76|0.59|0.03|35|-19|-4,578,172|-0.06|861|880|0|9|84|10|0|0|0|0|0|-2|0|1|143,456,918|5,907,617|40,485|6,717|922,552|0|4,937,863|4|19,751,453|-5,384,783|25,136,236|230,285|4,578,172|14,942,996|-5,384,783|20,327,779|1|3|-1,772,635|19,300,993|19,300,993|7,450,000|10,575,193|1,275,800|0|0|0|0|0|0|0|14,698|0|1|1|0|0
126|141,400,408|141,400,408|691,849|0|0|691,849|0|0|0|0|142,092,257|132,897,963|44,520,184|0|88,377,779|8,965,225|526,788|0|0|15,695|-313,414|-297,719|(0.00)|-|1|0|70,637|-70,637|546,013|722,929|-176,916|0|0|-247,553|0|0|0|0|0|0|0|0|-560,967|694,251|0|1|694,252|623,835|2,862,415|1,517,211|8,934,793|0|13,938,254|0|0|0|1,041,263|15,673,769|0|44,858|1,451|0|0|46,309|0|0|0|0|46,309|15,720,078|4,963,741|0|4,963,741|5,934,204|0|0|0|552,862|0|1,994,282|13,445,089|0|0|0|0|0|0|13,445,089|4,963,741|128,400|0|0|25,680|2,120,909|0|0|2,274,989|0|0|423|415|340,724|21,603|9|0|16|1.17|1.17|0.04|9|-7|2,228,680|-14.34|-3|-4|0|9|3,053|9|2|0|2|0|0|-12|0|0|141,400,409|-297,718|4,709|70,638|-61,448|0|-311,616|4|-1,246,465|5,456,906|-6,703,371|4,963,742|-7,192,421|982,214|982,214|0|7|-3|-5,113,901|0|0|0|0|0|0|0|0|0|0|0|0|125,807|0|0|0|0|0
127|141,385,808|141,385,808|259,771|0|-119,605|379,376|0|0|0|0|141,645,579|118,043,791|53,966,437|68,314|64,009,040|19,913,804|1,196,184|0|0|2,479,500|12,300|2,491,800|0.02|1.88|1|3,529|5,835|-2,306|349,835|353,668|-3,833|0|0|-6,139|503,672|0|503,672|509,833|0|509,833|-6,161|0|0|289,169|0|0|289,169|29,577,657|416,274|104,529|793,016|0|30,891,476|2,822,446|23,296|2,845,742|2,033,141|36,059,528|952,689|2,168,993|9,854|0|0|3,131,536|7,949|0|7,949|0|3,139,485|39,199,013|0|0|0|29,080,601|0|509,833|0|826,631|0|1,391,440|31,808,505|0|0|7,390,508|7,390,508|0|7,390,508|39,199,013|7,390,508|0|0|0|0|0|0|0|0|0|0|145|228|620,113|87,341|77|9|90|1.13|1.04|0.01|86|-4|4,251,023|2.85|3|427|0|4|45|4|0|0|0|0|0|0|0|0|141,385,809|2,491,801|743,850|5,836|1,034|0|1,741,081|4|6,964,322|1,928,713|5,035,609|7,390,509|-4,251,023|3,824,836|1,928,713|1,896,123|2|2|-454,113|5,805,550|5,805,550|4,724,207|186,952|894,391|0|0|0|0|0|0|0|45,741|0|0|0|0|0
128|139,153,827|131,457,702|19,038|25,778|-313,068|306,328|0|0|0|0|131,476,740|111,972,565|23,296,701|34,737,749|53,938,115|11,516,632|842,682|57,015|0|1,515,876|5,628,985|7,144,861|0.05|2.05|1|157|437,052|-436,895|814,871|1,184,509|-369,638|32,696|0|-773,837|0|0|0|0|0|0|0|845,073|4,010,075|965,566|0|193,845|1,159,411|26,477,665|3,084,979|1,179,031|587,301|0|31,328,976|6,061,259|17,675,281|23,736,540|210,997|56,435,924|13,008,373|2,924,954|348,892|108,518|274,036|16,664,773|63,560|0|63,560|0|16,728,333|73,164,257|12,827,981|0|12,827,981|19,526,496|128,757|1,483,130|5,355|430,892|0|237,719|34,640,330|0|0|874,270|874,270|0|874,270|35,514,600|13,702,251|94,847|0|9,763,145|3,768,574|24,023,091|0|0|37,649,657|1|0|213|209|665,808|55,104|78|77|64|1.63|0.94|0.02|155|91|21,795,594|1.76|14|16|0|2|8|2|0|0|1|0|0|0|0|0|139,153,828|7,144,862|454,763|437,053|830,709|0|5,422,337|4|21,689,348|33,253,167|-11,563,819|13,702,252|-34,623,575|42,610,671|33,253,167|9,357,504|-4|8|16,665,619|0|0|0|0|0|0|0|0|0|0|0|0|308,596|0|0|0|0|0
129|134,195,562|134,057,338|30,231,811|0|0|30,231,811|0|0|0|0|164,289,149|65,965,404|3,373,428|0|62,591,976|67,685,361|1,145,791|3,606|0|3,733,029|25,759,564|29,492,593|0.18|-|2|2,474|-2,852|5,326|990,503|1,158,014|-167,511|0|0|-162,185|14,098,334|0|14,098,334|16,305,240|0|16,305,240|-2,206,906|1,332,030|22,058,443|4,318,309|0|0|4,318,309|24,087,705|6,833,972|2,681,626|519,587|0|34,122,890|0|0|0|924,317|39,365,516|8,251,375|4,478,180|1,172,890|0|482,414|14,384,859|175,421|0|175,421|340,600|14,900,880|54,266,396|0|0|0|9,811,888|0|4,909,602|288,556|2,482,859|0|3,140,859|20,633,764|0|0|0|0|0|0|20,633,764|0|1,759|0|297,242|1,816,008|31,517,623|0|0|33,632,632|1|0|1,113|1,090|123,115|62,097|84|0|54|1.91|1.91|0.08|84|30|18,731,752|-0.15|-9,030|-10,341|0|2|9|3|0|0|0|0|0|1|1|1|134,195,563|29,492,594|1,119,909|-2,851|4,121,987|0|24,253,550|4|97,014,199|13,489,126|83,525,073|1|-18,731,752|115,745,950|13,489,126|102,256,824|-1|5|14,176,842|980,428|980,428|2,351|172,368|805,709|0|0|4,441,842|0|4,441,842|0|0|338,610|0|0|0|0|0
130|129,939,114|129,939,114|335,242|0|0|335,242|0|0|0|0|130,274,356|33,926,851|1,953,182|0|31,973,669|89,498,770|914,033|0|0|3,128,007|2,806,695|5,934,702|0.05|-|4|0|141,980|-141,980|1,274,200|1,267,507|6,693|0|0|-135,287|0|0|0|0|0|0|0|563,424|2,107,984|0|0|5,948,899|5,948,899|14,681,991|0|1,605,215|80,565|0|16,367,771|266,453|23,618|290,071|548,105|23,154,846|2,766,570|236,266|3,546,258|0|0|6,549,094|158,505|0|158,505|1,848,232|8,555,831|31,710,677|0|174|174|5,129,230|12,582,536|42,077|0|2,167,686|0|6,201,163|26,122,866|0|0|0|0|0|0|26,122,866|174|840,000|0|0|168,000|4,579,811|0|0|5,587,811|0|0|1,377|1,239|104,874|72,235|41|3|191|0.89|0.88|0.19|44|-146|-2,968,020|-1.00|21|42|816|4|15|6|0|0|0|0|0|0|0|0|129,939,115|5,934,703|938,402|141,981|426,354|0|4,427,966|4|17,711,862|-9,464,850|27,176,712|175|2,968,020|14,743,667|-9,464,850|24,208,517|1|3|8,275,216|88,780|88,780|62,127|0|26,653|0|0|0|0|0|0|0|1,848,232|0|0|0|0|0
131|128,662,549|128,662,549|10,984|0|0|10,984|0|0|0|0|128,673,533|124,652,518|1,531,218|118,968,028|4,153,272|1,719,899|29,878|0|0|300,520|1,970,718|2,271,238|0.02|1.08|0|7|76,936|-76,929|1,366,685|2,866,826|-1,500,141|0|0|-1,577,070|0|0|0|0|0|0|0|123,273|270,375|69,226|0|0|69,226|11,999,186|0|224,078|31,967|0|12,255,231|98,695|1,733,234|1,831,929|27,407|14,183,793|472,258|311,743|9,626|0|16,484|810,111|75|0|75|726|810,912|14,994,705|2,126,669|0|2,126,669|10,088,319|0|0|0|77,761|0|56,540|12,349,289|0|0|0|0|0|0|12,349,289|2,126,669|98,000|0|0|19,600|2,527,816|0|0|2,645,416|0|0|21|25|5,146,502|68,796|34|5|30|1.15|1.00|0.00|39|10|1,834,504|0.91|27|30|0|9|159|9|1|0|1|0|0|0|0|0|128,662,550|2,271,239|90,156|76,937|303,005|0|1,801,141|4|7,204,564|3,864,540|3,340,024|2,126,670|-3,961,173|9,039,067|3,864,540|5,174,527|-1|5|1,204,915|7,139,327|7,139,327|182,495|939,798|6,017,034|0|0|1,360,427|0|0|0|5,022|726|0|1|1|0|0
132|128,250,261|128,250,261|-30,725|0|-336,193|305,468|14,042|0|0|0|128,219,536|102,189,648|97,601,772|0|4,587,876|18,189,907|404,366|0|0|2,056,603|5,379,012|7,435,615|0.06|-|1|1,744|494,138|-492,394|188,962|881,229|-692,267|0|0|-1,184,661|0|0|0|85,737|0|85,737|-85,737|633,694|3,474,920|259,239|0|-36|259,203|699,214|13,834,360|1,409,976|-24,263|0|15,919,287|21,056,093|1,038,799|22,094,892|21,341|38,294,723|7,239,127|8,019,672|35,536|0|348,086|15,642,421|193,444|0|193,444|33,468|15,869,333|54,164,056|0|0|0|5,255,303|0|0|0|501,168|0|544,838|6,301,309|0|34,097,503|0|34,097,503|512,600|34,610,103|40,911,412|34,097,503|1,748,450|0|862,361|811,635|9,830,198|0|0|13,252,644|0|0|338|316|405,855|57,563|41|79|19|6.08|2.57|0.00|120|102|31,993,414|4.55|12|15|0|2|8|3|3|1|0|0|0|0|0|0|128,250,262|7,435,616|616,981|494,139|781,580|0|5,542,916|4|22,171,665|31,712,870|-9,541,205|34,097,504|-31,993,414|20,067,575|20,067,575|0|0|4|16,513,291|0|0|0|0|0|0|0|0|0|0|0|0|33,468|0|0|0|0|0
133|128,244,054|128,244,054|946,128|0|200,345|745,783|0|2,116|573,436|0|129,190,182|97,039,061|81,979,031|231,072|14,828,958|29,707,554|1,670,577|0|0|4,313,216|-3,540,226|772,990|0.01|1.15|1|351|97,451|-97,100|1,066,695|961,446|105,249|0|0|8,149|498,111|0|498,111|464,380|0|464,380|33,731|0|-3,498,346|2,337,282|0|21,302|2,358,584|793,291|0|1,573,335|6,795|0|2,373,421|11,493,264|1,587,148|13,080,412|157,991|17,970,408|18,146|24,684,908|2,130,087|0|1,729,167|28,562,308|511,929|0|511,929|100|29,074,337|47,044,745|0|0|0|9,471,476|0|464,380|0|1,068,817|0|1,243,068|12,247,741|0|10,738,904|0|10,738,904|2,692,564|13,431,468|25,679,209|10,738,904|2,521,500|0|0|1,329,665|17,514,371|0|0|21,365,536|0|0|726|715|179,362|41,549|2|49|36|1.47|0.40|0.05|51|16|5,722,667|10.84|-35|7.93|0.91%|3|4|7|1|0.23|0|0|0|0|0|0|128,244,055|772,991|1,293,965|97,452|-582,028|0|-36,397|4|-145,590|3,206,092|-3,351,682|10,738,905|-5,722,667|-5,161,828|-5,161,828|0|-138|142|15,873,649|0|0|0|0|0|0|0|0|0|0|0|0|68,304|0|0|0|0|0
134|127,073,935|127,073,935|0|0|0|0|0|0|0|0|127,073,935|120,851,950|295,798|117,955,433|2,600,719|1,479,031|60,798|0|0|12,171|4,669,985|4,682,156|0.04|1.08|0|3|101,978|-101,975|141,493|295,432|-153,939|0|0|-255,914|0|0|0|0|0|0|0|697,388|3,716,683|3,639,294|0|0|3,639,294|7,138,467|0|914,498|-19,379|0|8,033,586|74,682|34,455,697|34,530,379|0|46,203,259|224,817|402|0|0|0|225,219|0|0|0|0|225,219|46,428,478|0|0|0|12,784,151|0|0|0|83,259|0|-45,644|12,821,766|0|0|0|0|0|0|12,821,766|0|50,000|0|0|10,000|33,546,712|0|0|33,606,712|1|0|37|37|3,434,431|39,974|21|104|39|3.60|0.91|0.08|125|86|33,381,493|-0.78|47|46|0|3|564|3|0|0|0|0|0|17|0|0|127,073,936|4,682,157|3,651|101,979|730,881|0|3,845,646|4|15,382,582|29,742,199|-14,359,617|1|-33,381,493|48,764,074|29,742,199|19,021,875|-9|13|14,554,957|0|0|0|0|0|0|0|0|0|0|0|17,935|0|0|0|0|0|0
135|125,640,105|125,640,105|352,310|0|0|352,310|0|23,128|0|0|125,992,415|119,053,583|2,364,500|115,506,121|1,182,962|4,546,958|757,990|0|0|291,978|1,341,906|1,633,884|0.01|1.09|0|3,192|102,026|-98,834|161,714|133,454|28,260|0|0|-70,574|0|0|0|0|0|0|0|207,597|1,063,735|4,121,071|0|4,828|4,125,899|1,249,885|0|16,096|28,149|0|1,294,130|27,152|9,043,599|9,070,751|24,155|14,514,935|3,948,656|160,033|60,493|0|188,184|4,357,366|8,479|0|8,479|8,711|4,374,556|18,889,491|2,494,583|0|2,494,583|10,559,030|0|0|0|264,415|0|-2,253,350|11,064,678|0|0|2,494,583|2,494,583|0|2,494,583|13,559,261|4,989,166|2,004,000|0|1,114,141|1,147,702|1,064,387|0|0|5,330,230|0|0|221|201|625,075|22,622|4|28|32|1.31|0.49|0.22|31|-1|3,450,257|0.53|14|16|0|7|29|9|1|0|1|0|0|0|0|0|125,640,106|1,633,885|87,593|102,027|198,381|0|1,245,884|4|4,983,535|1,794,786|3,188,749|4,989,167|-5,944,840|5,939,208|1,794,786|4,144,422|-1|5|-524,950|0|0|0|0|0|0|0|0|0|0|0|0|8,711|0|0|0|0|0
