ID|TotalSales|TotalNetSales|TotalOtherIncome|OwnWorkCapitalised|ChangeInventoryProd|OtherOperatingIncome|iOOIProvisionRelease|iOOISubsidies|iOOISubsidiesExtraord|iOOIExtraordinary|TotalRevenues|Cogs|iCogsRawMaterials|iCogsMerchandise|iCogsSubdeliveries|PersonnelExpenses|SGAOtherOpExpenses|iSGABadDebtProv|iSGAExtraordinary|DepreciationAndAmortization|Ebit|Ebitda|EbitdaMargin|TradingMargin|ProductionMargin|InterestIncome|InterestExpense|NetInterestResult|FXGains|FXLosses|NetFXResult|GroupInvestResult|iSubsidiarySales|NetFinancialResult|ExtraordinaryIncome|iExtraordFixedAssetsReval|iExtraordProvRelease|ExtraordinaryExpenses|iExtraordFAWriteDowns|iExtraordProvTransfer|NetExtraordinaryResult|IncomeTaxes|NetProfitLoss|CashBankDeposits|STSecurities|OtherSTFinAssets|CashAndCashEquivalents|TradeReceivables|IntragroupReceivables|ReceivablesTaxAuthority|OtherReceivables|iOtherReceivablesOwners|TotalReceivables|RawMaterials|Merchandise|TotalInventory|PrepaidExpenses|TotalCurrentAssets|LandBuildings|PlantMachinery|FurnitureEquipment|AdvancesTangibleAssets|TangibleAssetsInProgress|TangibleFixedAssets|RightsPatents|OtherCapitalizedExpenses|IntangibleFixedAssets|OtherLTFinancialAssets|TotalFixedAssets|TotalAssets|STBankLoans|OtherSTLoansNonBank|SubtotalSTInterestBearingDebt|STAccountsPayables|STIntragroupPayables|STProvisions|AccruedExpenses|PayablesTaxAuthority|DividendsPayable|OtherSTLiabilities|TotalSTLiabilities|LTBankLoans|SHLoansGranted|CapitalizedLeaseObligations|SubtotalLTInterestBearingDebt|OtherLTLiabilities|TotalLTLiabilities|TotalLiabilities|SeniorDebt|ShareCapital|SharePremium|RevaluationReserve|OtherReserves|AccumulatedRetainedEarnings|TreasuryStock|OtherEquity|Equity|EquityRatio|BalFigCheck|NoEmployeesEop|NoEmployeesAvg|ProductivityPerEmployee|AvgEmployeeCost|CollectionPeriod|InventoryPeriod|PayablesPeriod|CurrentRatio|QuickRatio|LiquidAssetsRatio|OperatingCycle|FinancingGap|WorkingCapitalNeed|NetSeniorDebtByEbitda|InterestCover|EBITDAInterestCoverage|EstimatedInterestRate|AssetTurnover|FixedAssetTurnover|CurrentAssetTurnover|Gearing|Leverage|STFinancingRatio|WkLoansRatio|ReturnOnAssets|ReturnOnFixedAssets|ReturnOnCurrentAssets|ReturnOnEquity|CFSustTotalSales|CFSustEBITDA|CFMaintCapex|CFInterestExpense|CFIncomeTax|CFMandatoryDividends|CFFreeCashFlow|CFMultiplier|CFCashFlowValuation|CFMaxLeverageST|CFMaxLeverageLT|CFSeniorDebt|CFWkExcessDeficit|CFHeadroomAvailable|CFHeadroomST|CFHeadroomLT|CFSeniorDebtByFCF|CFHeadroomByFCF|EstimatedFreeAssets|TotalOverdueDebts|TotalOverduePayables|OverduePayables1M|OverduePayables3M|OverduePayables12M|OverdueTaxDebts|OverdueDebtsOther|iTotalOverdueReceivables|TotalOverdueReceivables|OverdueReceivablesBacklog|iOverdueReceivablesBudget|OverdueTaxReceivables|LTReceivables|UnsaleableInventory|ShareOverdueDebts|ShareOverduePayables|ShareOverdueReceivables|ShareUnsaleableInventory
629|21271569|21271569|1006391|0|63133|943258|0|0|936930|0|22277960|9668343|7391471|188893|2087979|4839273|223157|0|0|2645101|4902086|7547187|0.34|1.05|2|3959|0|3959|342972|248595|94377|0|0|98336|0|0|0|0|0|0|0|786191|4214231|4272709|0|3225|4275934|6950800|0|115238|0|0|7066038|1715991|31407|1747398|0|13089370|9092412|5008065|258779|0|147419|14506675|307373|0|307373|2500|14816548|27905918|0|0|0|3437373|0|0|0|320312|0|233333|3991018|0|0|0|0|3525729|3525729|7516747|0|525200|0|431006|3543913|15889052|0|0|20389171|1|0|129|120|177263|40327|119|66|130|3.28|2.84|0.15|185|55|9098352|-0.57|0|0|0|1|1|2|0|0|0|0|0|0|0|0|21271570|7547188|793530|1|784334|0|5969323|4|23877292|4822418|19054874|1|-9098352|32975643|4822418|28153225|-2|6|9963727|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
630|21093768|21093768|-1045582|810910|-2305391|448899|0|0|142958|0|20048186|12562041|10473668|489480|1598893|4786212|363614|2765|0|793297|1543022|2336319|0.12|1.28|2|1200|31809|-30609|203284|178012|25272|0|0|-5337|0|0|0|0|0|0|0|262284|1275401|5383714|0|97153|5480867|3098555|0|61020|1042161|0|4201736|3605699|360071|3965770|40737|13689110|6696313|2543900|19692|0|0|9259905|31950|0|31950|250|9292105|22981215|558578|0|558578|2843502|0|0|3475410|604807|0|241790|7724087|0|0|0|0|2492977|2492977|10217064|558578|100000|0|0|10451725|2212426|0|0|12764151|1|0|80|69|305707|69365|54|115|83|1.77|1.26|0.24|169|86|5965023|-2.11|49|73|0|1|2|2|0|0|0|0|0|0|0|0|21093769|2336320|237989|31810|241794|0|1824727|4|7298907|1001997|6296910|558579|-6523601|13263929|1001997|12261932|-3|7|6477050|183927|183927|95589|81086|7252|0|0|758080|0|0|0|28667|0|0|0|0|0|0
631|21027921|21027921|917969|42310|0|875659|366227|2963|299033|0|21945890|3252259|1120581|0|2131678|9699657|1032440|0|0|1548810|6412724|7961534|0.36|-|6|54610|0|54610|59346|4546|54800|0|0|109410|39326|0|39326|536172|0|536172|-496846|634445|5390843|17317842|0|1977|17319819|3192495|0|82266|0|0|3274761|52774|0|52774|13651|20661005|4881353|6110457|318965|0|0|11310775|852635|0|852635|0|12163410|32824415|0|0|0|125375|0|536172|0|642662|0|569313|1873522|0|0|47624|47624|1025119|1072743|2946265|47624|556552|0|5233553|18697202|5390843|0|0|29878150|1|0|117|118|178203|82200|55|6|14|11.03|11.00|0.53|61|47|18787483|-2.17|0|0|0|1|2|1|0|0|0|0|0|0|0|0|21027922|7961535|464643|1|1026036|0|6470855|4|25883421|1454013|24429408|47625|-18787483|44623279|1454013|43169266|-3|7|7617840|0|0|0|0|0|0|0|2323468|0|2323468|590775|0|0|0|0|0|0|0
632|20632888|20632888|-6534311|0|-6534311|0|0|0|0|0|14098577|7598010|7620075|78612|-100677|3673238|369574|0|0|180458|2277297|2457755|0.17|1.99|2|0|55860|-55860|521699|538476|-16777|0|0|-72637|0|0|0|0|0|0|0|432270|1772390|226081|0|18353|244434|5799016|0|363167|-72286|0|6089897|3464673|364920|3829593|125754|10289678|15509|475318|78105|0|156517|725449|24067|0|24067|87438|836954|11126632|1965403|0|1965403|4027996|0|0|0|634038|0|165677|6793114|0|0|0|0|0|0|6793114|1965403|10000|0|0|2000|4321518|0|0|4333518|0|0|54|51|404566|72024|103|184|194|1.51|0.95|0.02|287|93|3496564|0.70|42|44|0|2|25|2|0|0|1|0|0|2|0|0|20632889|2457756|54137|55861|355430|0|1992328|4|7969311|5061191|2908120|1965404|-5431379|11435286|5061191|6374095|-2|6|2098811|0|0|0|0|0|0|0|0|0|0|0|0|87438|30588|0|0|0|0
633|20593526|20584432|4048|0|0|4048|0|0|0|0|20588480|5814160|3704100|329780|1780280|8042530|190057|55444|0|960579|5581154|6541733|0.32|1.24|4|0|3227|-3227|145033|112495|32538|0|0|29311|909202|0|909202|926202|0|926202|-17000|854543|4738922|6872230|0|1|6872231|1646632|0|0|3949|0|1650581|285719|0|285719|354638|9163169|2395176|2745335|93883|0|0|5234394|957|0|957|0|5235351|14398520|229097|0|229097|33734|0|17000|0|847822|0|413027|1540680|0|0|0|0|0|0|1540680|229097|500000|0|947554|6564074|4846212|0|0|12857840|1|0|128|108|190681|74468|29|18|2|5.95|5.76|0.48|47|45|7622489|-1.02|1731|2027|0|1|4|2|0|0|0|0|0|1|1|0|20593527|6541734|288174|3228|892468|0|5357864|4|21431456|624717|20806739|229098|-7851586|29053944|624717|28429227|-1|5|3452436|0|0|0|0|0|0|0|299343|0|299343|0|0|0|0|0|0|0|0
634|20483035|20483035|227939|54846|-4763|177856|0|0|0|0|20710974|8719876|2624366|0|6095510|11887340|308646|545|0|383144|-588032|-204888|(0.01)|-|2|2546|48323|-45777|0|0|0|0|0|-45777|132359|0|132359|0|0|0|132359|0|-501450|1036064|0|2941|1039005|2106455|0|98218|134864|0|2339537|342265|6031|348296|32924|3759762|8198420|1364806|65288|0|0|9628514|30987|0|30987|0|9659501|13419263|1667160|0|1667160|1006904|0|62793|0|584225|0|291509|3612591|350000|0|350000|700000|65709|765709|4378300|2367160|8073720|0|273130|1195563|-501450|0|0|9040963|1|0|333|333|61511|35698|38|15|42|1.04|0.94|0.08|52|10|147171|-6.48|-11|-4|0|2|2|5|0|0|11|0|0|0|0|0|20483036|-204887|114943|48324|-101817|0|-266337|4|-1065350|742402|-1807752|2367161|-1814331|-1618180|-1618180|0|-2|6|4370094|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
635|20442524|20442524|95586|0|0|95586|0|4579|0|0|20538110|10478504|5473397|0|5005107|3898878|783422|0|0|2492919|2884387|5377306|0.26|-|2|459|28740|-28281|63840|4113|59727|0|0|31446|0|0|0|0|0|0|0|451390|2464443|780343|0|0|780343|845106|0|0|0|0|845106|645455|0|645455|34349|2305253|2736841|6760024|0|0|0|9496865|0|0|0|90210|9587075|11892328|1663116|9195|1672311|3853072|0|0|0|289359|0|-382491|5432251|0|0|83937|83937|493558|577495|6009746|1756248|400200|0|0|1108630|4373752|0|0|5882582|0|0|142|119|171786|32764|15|22|134|0.42|0.31|0.07|38|-97|-3126998|0.18|101|187|0|2|2|9|0|0|-1|0|0|0|1|0|20442525|5377307|747876|28741|456904|0|4143787|4|16575147|-2269379|18844526|1756249|1463882|13355016|-2269379|15624395|1|3|2693651|0|0|0|0|0|0|0|0|0|0|0|0|99632|0|0|0|0|0
636|20365455|20365455|556944|0|185233|371711|0|0|0|0|20922399|10879478|7525541|-70126|3424063|7922426|915562|0|0|411990|792943|1204933|0.06|(0.02)|2|0|0|0|114355|123202|-8847|0|0|-8847|0|0|0|0|0|0|0|117529|666567|186818|0|2643|189461|1842227|0|804105|0|0|2646332|2965832|1208623|4174455|204706|7214954|7160908|354275|8421|0|30280|7553884|100000|0|100000|0|7653884|14868838|0|0|0|2324242|0|0|0|371021|0|7687856|10383119|0|0|0|0|0|0|10383119|0|50000|0|2084962|799113|1551644|0|0|4485719|0|0|165|174|117043|45531|33|140|78|0.69|0.29|0.01|173|95|-3168165|-0.16|0|0|0|1|3|3|0|0|0|0|0|0|0|0|20365456|1204934|123597|1|126871|0|954465|4|3817860|-3562332|7380192|1|3168165|649694|-3562332|4212026|3|1|5658022|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
637|20320408|20320408|158051|0|158051|0|0|0|0|0|20478459|16508966|3083566|12887577|537823|1971537|283138|0|0|214162|1500656|1714818|0.08|1.25|1|0|0|0|300277|1309|298968|0|0|298968|0|0|0|0|0|0|0|262545|1537079|557585|0|347264|904849|161446|0|2407|53026|0|216879|230281|2703303|2933584|0|4055312|350935|458144|0|0|167|809246|4482|0|4482|0|813728|4869040|0|67912|67912|955667|0|0|0|133461|0|95411|1252451|0|0|0|0|0|0|1252451|67912|220|0|13771|268956|3333642|0|0|3616589|1|0|86|83|244824|23753|3|65|21|3.24|0.90|0.19|68|47|2802861|-0.49|0|0|0|4|25|5|0|0|0|0|0|2|0|0|20320409|1714819|64249|1|240105|0|1410464|4|5641858|1965924|3675934|67913|-2802861|8376806|1965924|6410882|-2|6|1476462|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
638|20099097|20093972|291072|0|0|291072|0|0|0|0|20385044|3782640|173002|-209|3609847|10187948|221298|0|0|133179|6059979|6193158|0.30|24.52|5|2679|0|2679|26083|9924|16159|0|0|18838|0|0|0|0|0|0|0|967986|5110831|1688843|0|6199|1695042|5187644|0|133|445|0|5188222|0|0|0|438404|7321668|0|17995|159437|0|0|177432|209|0|209|0|177641|7499309|0|974714|974714|135769|0|0|0|1042544|0|31691|2184718|0|0|0|0|0|0|2184718|974714|169800|0|0|33960|5110831|0|0|5314591|1|0|99|109|184395|93467|94|0|13|3.35|3.35|0.23|94|81|5136950|-0.12|0|0|0|3|113|3|0|0|0|0|1|29|1|1|20099098|6193159|39954|1|969597|0|5183608|4|20734431|3978218|16756213|974715|-5136950|24896666|3978218|20918448|-1|5|2614758|0|0|0|0|0|0|0|0|0|0|0|0|622322|0|0|0|0|0
639|20035016|20035016|-458300|0|-4437713|3979413|0|3877527|0|0|19576716|15059196|14021878|0|1037318|2499363|196588|0|0|769859|1051710|1821569|0.09|-|1|555|29912|-29357|29326|0|29326|0|0|-31|0|0|0|0|0|0|0|146520|905159|1963933|0|0|1963933|5572386|0|3421395|4716458|0|13710239|395417|4076188|4471605|0|20145777|11576209|2312983|1863|0|82013|13973068|10425|0|10425|0|13983493|34129270|1330037|0|1330037|2564018|0|0|0|207448|0|66559|4168062|0|0|0|0|372711|372711|4540773|1330037|28900300|0|0|3370|684827|0|0|29588497|1|0|72|70|286215|35705|102|108|62|4.83|3.76|0.06|210|148|15977715|-0.35|36|61|0|1|1|1|0|0|0|0|0|0|0|0|20035017|1821570|230958|29913|163488|0|1397212|4|5588846|6010505|-421659|1330038|-17307752|21566560|6010505|15556055|-11|15|10025708|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
640|19698217|19698217|397292|0|57522|339770|0|0|0|0|20095509|16608158|11745720|0|4862438|3007149|61824|37361|0|201836|216542|418378|0.02|-|1|0|8071|-8071|-112817|112973|-225790|0|0|-233861|0|0|0|60576|0|60576|-60576|0|-77895|51528|0|1690|53218|1174613|0|163323|393200|0|1731136|2114495|352248|2466743|40928|4292025|0|456506|310955|0|59639|827100|36946|0|36946|0|864046|5156071|0|30345|30345|2447195|0|152937|0|228888|0|131975|2991340|0|0|0|0|0|0|2991340|30345|200|0|0|40|2164491|0|0|2164731|0|0|59|66|298458|45563|22|54|54|1.43|0.61|0.01|76|22|1300685|-0.05|28|52|0|4|23|5|0|0|0|0|0|0|0|0|19698218|418379|60551|8072|33355|0|316401|4|1265603|1236884|28719|30346|-1300685|2535942|1236884|1299058|-4|8|999284|312444|83556|54433|29123|0|179988|0|158898|0|0|0|0|0|0|0|0|0|0
641|19622774|19622774|41475|0|0|41475|0|0|0|0|19664249|15955612|312736|-1944|15644820|2128331|109889|0|0|15071|1455346|1470417|0.07|-|1|0|0|0|7355|438|6917|0|0|6917|0|0|0|0|0|0|0|0|1462263|134865|0|1421748|1556613|6498075|20599|14662|4592|0|6537928|34158|9911|44069|5060|8143670|0|325293|113827|0|0|439120|0|0|0|0|439120|8582790|0|474321|474321|952449|0|0|0|57711|0|109430|1593911|0|3206292|51659|3257951|0|3257951|4851862|3732272|200|0|0|0|3730728|0|0|3730928|0|0|156|166|118209|12821|121|1|22|5.11|5.08|0.18|122|100|6549759|1.48|0|0|0|2|45|2|1|0|0|0|0|3|0|0|19622775|1470418|4521|1|232855|0|1233040|4|4932161|5462407|-530246|3732273|-6549759|7749647|5462407|2287240|-2|6|2988578|0|0|0|0|0|0|0|0|0|0|0|0|25105|0|0|0|0|0
642|19546428|19492354|22821098|0|-565195|23386293|0|-4523|0|0|42313452|18385367|14819890|1968253|1597224|2372754|1216524|513564|0|974234|19364573|20338807|0.48|1.01|1|0|109764|-109764|16259|29796|-13537|0|0|-123301|0|0|0|0|0|0|0|0|19241272|11933|0|0|11933|1263056|0|220090|727569|0|2210715|350484|461841|812325|26866|3061839|11746092|4606104|110709|924052|0|17386957|0|0|0|60239|17447196|20509035|2125840|0|2125840|1049386|0|0|0|5225592|0|484575|8885393|0|0|0|0|1651899|1651899|10537292|2125840|5793949|0|2537417|6090649|-4450272|0|0|9971743|0|0|33|70|279235|33896|24|16|21|0.34|0.25|0.00|40|19|-5823554|0.10|177|185|0|1|1|6|0|0|0|0|1|1|6|2|19546429|20338808|292270|109765|3080769|0|16856003|4|67424013|-3736513|71160526|2125841|3697714|61600458|-3736513|65336971|0|4|7681530|0|0|0|0|0|0|0|731269|0|731269|0|0|10739|0|0|0|0|0
643|19514308|19514308|1174056|0|154688|1019368|0|0|731796|0|20688364|10970668|9380046|831397|759225|6009112|241406|24544|0|2283598|1183580|3467178|0.17|1.28|2|111|977|-866|102963|855580|-752617|0|0|-753483|0|0|0|0|0|0|0|63220|366877|1132380|38347|3265|1173992|1017191|0|20870|-11653|0|1026408|550948|265896|816844|585796|3603040|8044888|8612047|51586|0|5185|16713706|0|0|0|0|16713706|20316746|3287|900000|903287|1068419|0|0|887|355726|0|1127766|3456085|0|0|239178|239178|3287030|3526208|6982293|1142465|200|0|0|12967376|366877|0|0|13334453|1|0|142|135|144550|44512|19|27|36|1.04|0.81|0.06|46|11|146955|-0.01|1212|3549|0|1|1|5|0|0|0|0|0|0|0|0|19514309|3467179|685079|978|189216|0|2591905|4|10367620|-709546|11077166|1142466|-150242|9375396|-709546|10084942|0|4|8615836|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
644|19406561|19406561|250000|0|0|250000|250000|0|0|0|19656561|16933928|10066|16684025|239837|92893|22047|0|0|106049|2501644|2607693|0.13|1.16|0|0|42114|-42114|24|2427|-2403|0|0|-44517|0|0|0|0|0|0|0|0|2457127|19428|0|0|19428|14220196|7288060|82749|798389|0|22389394|0|2270550|2270550|947500|25626872|868333|97075|2349|0|132010|1099767|0|0|0|3665597|4765364|30392236|0|7288060|7288060|3767494|0|0|0|13392|0|-6487951|4580995|0|0|86530|86530|0|86530|4667525|7374590|700000|0|0|157086|24867625|0|0|25724711|1|0|5|5|3881312|18579|405|49|81|5.59|5.10|0.00|453|372|21045877|2.82|60|62|0|1|4|1|0|0|0|0|0|1|0|0|19406562|2607694|31815|42115|393525|0|2140240|4|8560958|5821969|2738989|7374591|-16653962|17840329|5821969|12018360|-4|8|4606282|0|0|0|0|0|0|0|23391845|4391916|0|0|0|0|0|0|0|0|0
645|19360711|19360711|2646450|0|-1718748|4365198|0|0|0|0|22007161|19736684|15419349|1906082|2411253|1865879|170765|0|0|55703|178130|233833|0.01|1.04|1|0|0|0|3184465|3295829|-111364|0|0|-111364|0|0|0|0|0|0|0|34748|32018|6699|0|0|6699|23560872|0|22635|-1|0|23583506|825069|640636|1465705|1047656|26103566|0|76261|1879|0|0|78140|860|0|860|0|79000|26182566|0|0|0|25324968|0|0|0|136033|0|467122|25928123|0|0|0|0|288325|288325|26216448|0|50000|0|0|100|-83982|0|0|-33882|0|0|0|0|0|0|444|27|468|1.01|0.95|0.00|471|3|175443|-0.03|0|0|0|1|245|1|0|0|0|0|0|0|0|-1|19360712|233834|16711|1|28501|0|188621|4|754485|-13436204|14190689|1|12381849|-11627364|-13436204|1808839|66|-62|-6388341|0|0|0|0|0|0|0|0|12557292|0|0|0|0|0|0|0|1|0
646|19297034|19035912|1462813|0|1349908|112905|0|0|0|0|20498725|13651459|11815481|-2607|1838585|4011527|233366|0|0|1494465|1107908|2602373|0.13|100.16|2|0|3915|-3915|87673|600020|-512347|0|0|-516262|0|0|0|0|0|0|0|94727|496919|1401703|0|0|1401703|11499496|0|174193|41527|0|11715216|2561025|3164417|5725442|0|18842361|0|8723311|9749|0|17863|8750923|16301|0|16301|16826|8784050|27626411|0|100000|100000|18697094|0|0|0|1396054|0|4054858|24248006|0|0|63257|63257|0|63257|24311263|163257|218200|0|0|0|3096948|0|0|3315148|0|0|93|95|203127|42227|218|153|500|0.78|0.54|0.05|371|-129|-5405645|-0.48|284|665|0|1|2|1|0|0|0|0|0|0|0|0|19297035|2602374|448340|3916|176639|0|1973480|4|7893918|-7957482|15851400|163258|6655779|1074882|-7957482|9032363|3|1|2981907|1256602|0|0|0|0|2323|0|0|1250134|0|0|169737|16826|0|0|0|0|0
647|19202435|19202663|10212|0|10212|0|0|0|0|0|19212875|17302697|189397|16076978|1036322|417261|947301|916642|0|11985|533631|545616|0.03|1.18|0|1650|106190|-104540|8147166|0|8147166|0|0|8042626|0|0|0|0|0|0|0|73602|8502655|2089529|0|1000|2090529|6692235|15666769|353722|166958|0|22879684|104043|534215|638258|64413|25672884|134190|3358|16735|0|0|154283|0|0|0|17543037|17697320|43370204|0|0|0|2316565|0|25655|0|118687|0|42740|2503647|0|0|0|0|7043868|7043868|9547515|0|4557035|0|0|18330060|10935594|0|0|33822689|1|0|10|10|1920244|41726|425|13|49|10.25|10.00|0.05|438|390|23169237|-3.83|6|5|0|0|1|1|0|0|0|0|0|0|0|0|19202436|545617|3596|106191|68391|0|367440|4|1469760|5760731|-4290971|1|-23169237|24638996|5760731|18878265|-63|67|2584106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
648|19197218|19197218|1740321|0|0|1740321|0|0|0|0|20937539|12802230|7787187|0|5015043|1420693|3366063|0|0|2983895|364658|3348553|0.16|-|1|0|334860|-334860|76161|93079|-16918|0|0|-351778|0|0|0|0|0|0|0|21432|-8552|240899|0|608165|849064|3646691|0|46689|238695|0|3932075|20956|0|20956|0|4802095|1334640|6964068|5837|0|364199|8668744|0|0|0|0|8668744|13470839|0|1189709|1189709|2684720|0|0|0|174718|0|1482510|5531657|0|0|5342638|5342638|0|5342638|10874295|6532347|367300|0|0|73170|2156074|0|0|2596544|0|0|59|57|336793|24924|69|1|77|0.87|0.86|0.06|70|-7|-729562|1.70|2|10|0|1|2|4|3|0|0|0|0|0|0|0|19197219|3348554|895169|334861|4768|0|2113757|4|8455027|-388917|8843944|6532348|729562|1193117|-388917|1582034|3|1|1972417|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
649|19045375|19045375|1310662|0|722608|588054|0|0|586116|0|20356037|11974062|10168058|142910|1663094|5166503|160143|15586|0|2531298|524031|3055329|0.15|1.71|2|16|62798|-62782|330402|577770|-247368|0|0|-310150|53662|53662|0|0|0|0|53662|61658|205885|185733|0|1500|187233|4810359|0|146787|86874|0|5044020|3833951|283285|4117236|2576312|11924801|4468014|5875945|8630|0|807|10353396|0|0|0|0|10353396|22278197|931940|0|931940|6396593|0|0|722362|146899|0|159134|8356928|1962613|0|0|1962613|1130331|3092944|11449872|2894553|208710|0|3430093|714996|6474526|0|0|10828325|0|0|138|157|121308|32908|92|126|195|1.43|0.93|0.01|218|23|3567873|0.89|9|49|0|1|2|2|0|0|0|0|0|0|0|0|19045376|3055330|759389|62799|73797|0|2159344|4|8637377|1736268|6901109|2894554|-4499813|10242636|1736268|8506368|-1|5|4994519|0|0|0|0|0|0|0|1354222|0|1354222|0|0|0|0|0|0|0|0
650|19012004|19012004|1059718|1115|0|1058603|0|0|0|0|20071722|4847026|1988852|10|2858164|4233024|1206944|0|0|1599484|8185244|9784728|0.49|-|4|1074|0|1074|1339444|802839|536605|211424|0|749103|0|0|0|0|0|0|0|1418359|7515988|23537249|0|0|23537249|773784|0|308605|3734156|0|4816545|233674|7700359|7934033|23060|36310887|10996953|3679702|149732|0|996151|15822538|4645|0|4645|75479|15902662|52213549|0|6914|6914|326447|0|0|0|330752|0|155412|819525|0|0|0|0|0|0|819525|6914|20000|0|157753|258461|50957810|0|0|51394024|1|0|100|94|202255|45032|15|597|25|44.31|34.63|0.45|612|588|35491362|-2.40|0|0|0|0|1|1|0|0|0|0|0|0|0|0|19012005|9784729|479845|1|1309639|0|7995244|4|31980975|5703602|26277374|6915|-29980842|61954902|5703602|56251301|-4|8|8850941|0|0|0|0|0|0|0|0|0|0|0|0|35479|5510520|0|0|0|1
651|18849785|18849785|-4273|323244|-684280|356763|0|0|0|0|18845512|13523875|10166583|32511|3324781|4945158|211921|175977|0|1602132|-1437574|164558|0.01|1.08|1|0|0|0|258171|732940|-474769|0|0|-474769|0|0|0|0|0|0|0|0|-1912343|147108|0|2214|149322|13445|0|1182199|-1|0|1195643|7086325|27211|7113536|10376|8468877|551204|8868775|162646|0|80525|9663150|49656|0|49656|2506|9715312|18184189|0|0|0|4358965|21219159|583760|0|198162|0|72817|26432863|0|0|0|0|814|814|26433677|0|1302300|0|417135|531430|-10500353|0|0|-8249488|0|0|108|103|183008|48011|0|192|690|0.32|0.05|0.01|192|-498|-17963986|-0.91|0|0|0|1|2|2|0|0|0|0|0|0|0|0|18849786|164559|480640|1|-230012|0|-86070|4|-344279|-18475283|18131003|1|18315585|-18659865|-18659865|0|-213|217|6024349|0|0|0|0|0|0|0|27169|0|0|0|0|2506|351599|0|0|0|0
652|18842605|18842605|222883|0|0|222883|0|153488|0|0|19065488|15432674|1433002|13240625|759047|1318031|602731|0|0|577250|1134802|1712052|0.09|1.34|0|0|280245|-280245|139107|771448|-632341|0|0|-912586|0|0|0|0|0|0|0|90216|132000|800126|0|2143|802269|4114600|0|0|51445|0|4166045|518784|3963029|4481813|17586|9467713|8661814|2220424|126605|0|0|11008843|0|0|0|9866|11018709|20486422|7023340|0|7023340|5614588|0|0|0|495255|0|36569|13169752|1300000|0|383440|1683440|1255049|2938489|16108241|8706780|485000|0|2930804|830377|132000|0|0|4378181|0|0|47|59|319366|22340|80|106|133|0.72|0.38|0.04|186|53|-3702039|4.62|5|6|0|1|2|2|2|0|-2|0|0|0|0|0|18842606|1712053|173175|280246|136729|0|1121903|4|4487612|2501446|1986166|8706781|-3321301|-897868|-897868|0|5|-1|2641944|2069588|2030813|981130|1049683|0|38296|0|437223|0|0|0|0|0|0|0|0|0|0
653|18825553|18825553|840378|0|754391|85987|0|0|0|0|19665931|12139331|9487825|9114|2642392|4099711|1384299|905377|0|657560|1385030|2042590|0.10|1.77|2|4633|10585|-5952|89599|580755|-491156|0|0|-497108|0|0|0|0|0|0|0|251209|636713|3114635|0|649260|3763895|7752276|3242046|104233|843266|0|11941821|1757605|3067396|4825001|9366|20540083|3117324|1656150|42948|0|0|4816422|0|0|0|20511|4836933|25377016|0|0|0|3514384|0|0|28684|360464|0|1087103|4990635|0|0|254363|254363|40414|294777|5285412|254363|3592621|0|1775009|9060396|5971120|-307542|0|20091604|1|0|121|122|154308|33604|213|145|106|4.12|3.15|0.15|358|253|15549448|-1.72|131|193|0|1|4|1|0|0|0|0|0|0|0|0|18825554|2042591|197268|10586|219911|0|1614826|4|6459303|5647666|811637|254364|-15549448|21754387|5647666|16106721|-9|13|6812476|0|0|0|0|0|0|0|0|0|0|0|0|20511|0|0|0|0|0
654|18825249|18825249|3333026|0|-87341|3420367|0|199640|3155271|0|22158275|6741586|2300492|0|4441094|11975937|479541|0|0|2876833|84378|2961211|0.13|-|3|194|0|194|133340|72109|61231|0|0|61425|0|0|0|0|0|0|0|0|145803|4013727|0|8413|4022140|3223573|0|0|14923987|0|18147560|2684676|0|2684676|0|24854376|72793356|4698062|43223|0|0|77534641|78187|4|78191|172919|77785751|102640127|0|0|0|1180087|0|0|15898324|397599|0|857699|18333709|0|0|0|0|5181452|5181452|23515161|0|747945|0|72573922|5657296|145803|0|0|79124966|1|0|160|148|127198|80918|63|145|64|1.36|1.21|0.04|208|144|6520667|-1.36|0|0|0|0|0|1|0|0|0|0|0|0|0|0|18825250|2961212|863050|1|13500|0|2084661|4|8338642|2498527|5840115|1|-6520667|14859308|2498527|12360781|-3|7|41170495|0|0|0|0|0|0|0|1061920|0|0|0|0|17800|0|0|0|0|0
